"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/api/cart/update/anonymous-34512/C3P0/2",1,0,13,13,13,13,183,0.00
"GET","/api/cart/update/anonymous-34513/ROB-1/2",1,0,190,191,191,191,184,0.00
"GET","/api/cart/update/anonymous-34514/RD-10/2",1,0,420,422,422,422,182,0.00
"GET","/api/cart/update/anonymous-34515/EVE-1/2",1,0,200,199,199,199,182,0.00
"GET","/api/cart/update/anonymous-34516/ROB-1/2",1,0,100,101,101,101,171,0.00
"GET","/api/cart/update/anonymous-34517/STAN-1/2",1,0,420,418,418,418,113,0.00
"GET","/api/cart/update/anonymous-34518/STAN-1/2",1,0,13,13,13,13,177,0.00
"GET","/api/cart/update/anonymous-34519/RD-10/2",1,0,320,322,322,322,117,0.00
"GET","/api/cart/update/anonymous-34520/RD-10/2",1,0,330,330,330,330,182,0.00
"GET","/api/cart/update/anonymous-34521/HHGTTG/2",1,0,15,15,15,15,178,0.00
"GET","/api/cart/update/anonymous-34522/ROB-1/2",1,0,340,339,339,339,181,0.00
"GET","/api/cart/update/anonymous-34523/C3P0/2",1,0,93,93,93,93,183,0.00
"GET","/api/cart/update/anonymous-34524/HAL-1/2",1,0,77,77,77,77,100,0.00
"GET","/api/cart/update/anonymous-34525/K9/2",1,0,330,326,326,326,162,0.00
"GET","/api/cart/update/anonymous-34526/RD-10/2",1,0,340,339,339,339,182,0.00
"GET","/api/cart/update/anonymous-34527/STAN-1/2",1,0,12,12,12,12,183,0.00
"GET","/api/cart/update/anonymous-34528/R2D2/2",1,0,20,20,20,20,183,0.00
"GET","/api/cart/update/anonymous-34529/STAN-1/2",1,0,12,12,12,12,165,0.00
"GET","/api/cart/update/anonymous-34530/ROB-1/2",1,0,13,13,13,13,171,0.00
"GET","/api/cart/update/anonymous-34531/ROB-1/2",1,0,320,316,316,316,184,0.00
"GET","/api/cart/update/anonymous-34532/HHGTTG/2",1,0,11,11,11,11,179,0.00
"GET","/api/cart/update/anonymous-34533/ROB-1/2",1,0,11,11,11,11,163,0.00
"GET","/api/cart/update/anonymous-34534/HHGTTG/2",1,0,330,333,333,333,168,0.00
"GET","/api/cart/update/anonymous-34535/ROB-1/2",1,0,290,294,294,294,163,0.00
"GET","/api/cart/update/anonymous-34536/K9/2",1,0,200,195,195,195,163,0.00
"GET","/api/cart/update/anonymous-34537/ROB-1/2",1,0,62,62,62,62,181,0.00
"GET","/api/cart/update/anonymous-34538/HAL-1/2",1,0,76,76,76,76,181,0.00
"GET","/api/cart/update/anonymous-34539/HHGTTG/2",1,0,12,12,12,12,177,0.00
"GET","/api/cart/update/anonymous-34540/ROB-1/2",1,0,15,15,15,15,169,0.00
"GET","/api/cart/update/anonymous-34541/HAL-1/2",1,0,14,14,14,14,169,0.00
"GET","/api/cart/update/anonymous-34542/STAN-1/2",1,0,310,309,309,309,113,0.00
"GET","/api/cart/update/anonymous-34543/C3P0/2",1,0,310,309,309,309,178,0.00
"GET","/api/cart/update/anonymous-34544/HAL-1/2",1,0,330,325,325,325,179,0.00
"GET","/api/cart/update/anonymous-34545/HHGTTG/2",1,0,320,319,319,319,181,0.00
"GET","/api/cart/update/anonymous-34546/HAL-1/2",1,0,16,16,16,16,181,0.00
"GET","/api/cart/update/anonymous-34547/HAL-1/2",1,0,310,314,314,314,160,0.00
"GET","/api/cart/update/anonymous-34548/HHGTTG/2",1,0,70,70,70,70,178,0.00
"GET","/api/cart/update/anonymous-34549/R2D2/2",1,0,290,293,293,293,180,0.00
"GET","/api/cart/update/anonymous-34550/C3P0/2",1,0,300,304,304,304,166,0.00
"GET","/api/cart/update/anonymous-34551/RD-10/2",1,0,22,22,22,22,117,0.00
"GET","/api/cart/update/anonymous-34552/R2D2/2",1,0,320,318,318,318,180,0.00
"GET","/api/cart/update/anonymous-34553/HHGTTG/2",1,0,15,15,15,15,97,0.00
"GET","/api/cart/update/anonymous-34554/ROB-1/2",1,0,310,314,314,314,183,0.00
"GET","/api/cart/update/anonymous-34555/STAN-1/2",1,0,68,68,68,68,180,0.00
"GET","/api/cart/update/anonymous-34556/RD-10/2",1,0,19,19,19,19,183,0.00
"GET","/api/cart/update/anonymous-34557/HHGTTG/2",1,0,17,17,17,17,181,0.00
"GET","/api/cart/update/anonymous-34558/STAN-1/2",1,0,88,88,88,88,165,0.00
"GET","/api/cart/update/anonymous-34559/STAN-1/2",1,0,16,16,16,16,179,0.00
"GET","/api/cart/update/anonymous-34560/C3P0/2",1,0,320,317,317,317,178,0.00
"GET","/api/cart/update/anonymous-34561/RD-10/2",1,0,75,75,75,75,177,0.00
"GET","/api/cart/update/anonymous-34562/STAN-1/2",1,0,94,94,94,94,165,0.00
"GET","/api/cart/update/anonymous-34563/C3P0/2",1,0,13,13,13,13,180,0.00
"GET","/api/cart/update/anonymous-34564/ROB-1/2",1,0,300,298,298,298,182,0.00
"GET","/api/cart/update/anonymous-34565/K9/2",1,0,57,57,57,57,173,0.00
"GET","/api/cart/update/anonymous-34566/R2D2/2",1,0,13,13,13,13,177,0.00
"GET","/api/cart/update/anonymous-34567/ROB-1/2",1,0,13,13,13,13,103,0.00
"GET","/api/cart/update/anonymous-34568/HHGTTG/2",1,0,67,67,67,67,179,0.00
"GET","/api/cart/update/anonymous-34569/STAN-1/2",1,0,58,58,58,58,179,0.00
"GET","/api/cart/update/anonymous-34570/ROB-1/2",1,0,16,16,16,16,163,0.00
"GET","/api/cart/update/anonymous-34571/STAN-1/2",1,0,190,194,194,194,113,0.00
"GET","/api/cart/update/anonymous-34572/C3P0/2",1,0,49,49,49,49,114,0.00
"GET","/api/cart/update/anonymous-34573/EVE-1/2",1,0,210,207,207,207,181,0.00
"GET","/api/cart/update/anonymous-34574/C3P0/2",1,0,12,12,12,12,114,0.00
"GET","/api/cart/update/anonymous-34575/EVE-1/2",1,0,290,287,287,287,169,0.00
"GET","/api/cart/update/anonymous-34576/HHGTTG/2",1,0,200,203,203,203,181,0.00
"GET","/api/cart/update/anonymous-34577/RD-10/2",1,0,14,14,14,14,166,0.00
"GET","/api/cart/update/anonymous-34578/STAN-1/2",1,0,210,212,212,212,179,0.00
"GET","/api/cart/update/anonymous-34579/ROB-1/2",1,0,25,25,25,25,103,0.00
"GET","/api/cart/update/anonymous-34580/HHGTTG/2",1,0,12,12,12,12,181,0.00
"GET","/api/cart/update/anonymous-34581/STAN-1/2",1,0,49,49,49,49,172,0.00
"GET","/api/cart/update/anonymous-34582/EVE-1/2",1,0,13,13,13,13,184,0.00
"GET","/api/cart/update/anonymous-34583/ROB-1/2",1,0,18,18,18,18,163,0.00
"GET","/api/cart/update/anonymous-34584/STAN-1/2",1,0,69,69,69,69,180,0.00
"GET","/api/cart/update/anonymous-34585/ROB-1/2",1,0,13,13,13,13,184,0.00
"GET","/api/cart/update/anonymous-34586/C3P0/2",1,0,57,57,57,57,114,0.00
"GET","/api/cart/update/anonymous-34587/STAN-1/2",1,0,14,14,14,14,179,0.00
"GET","/api/cart/update/anonymous-34588/R2D2/2",1,0,220,215,215,215,174,0.00
"GET","/api/cart/update/anonymous-34589/K9/2",1,0,26,26,26,26,173,0.00
"GET","/api/cart/update/anonymous-34590/K9/2",1,0,85,85,85,85,176,0.00
"GET","/api/cart/update/anonymous-34591/HAL-1/2",1,0,13,13,13,13,179,0.00
"GET","/api/cart/update/anonymous-34592/K9/2",1,0,270,269,269,269,162,0.00
"GET","/api/cart/update/anonymous-34593/STAN-1/2",1,0,270,272,272,272,180,0.00
"GET","/api/cart/update/anonymous-34594/ROB-1/2",1,0,12,12,12,12,182,0.00
"GET","/api/cart/update/anonymous-34595/STAN-1/2",1,0,270,266,266,266,179,0.00
"GET","/api/cart/update/anonymous-34596/HAL-1/2",1,0,94,94,94,94,160,0.00
"GET","/api/cart/update/anonymous-34597/EVE-1/2",1,0,96,96,96,96,176,0.00
"GET","/api/cart/update/anonymous-34598/K9/2",1,0,98,98,98,98,162,0.00
"GET","/api/cart/update/anonymous-34599/R2D2/2",1,0,13,13,13,13,114,0.00
"GET","/api/cart/update/anonymous-34600/HAL-1/2",1,0,200,198,198,198,181,0.00
"GET","/api/cart/update/anonymous-34601/HAL-1/2",1,0,14,14,14,14,178,0.00
"GET","/api/cart/update/anonymous-34602/HHGTTG/2",1,0,14,14,14,14,177,0.00
"GET","/api/cart/update/anonymous-34603/ROB-1/2",1,0,33,33,33,33,183,0.00
"GET","/api/cart/update/anonymous-34604/R2D2/2",1,0,200,195,195,195,180,0.00
"GET","/api/cart/update/anonymous-34605/STAN-1/2",1,0,190,194,194,194,165,0.00
"GET","/api/cart/update/anonymous-34606/HAL-1/2",1,0,11,11,11,11,180,0.00
"GET","/api/cart/update/anonymous-34607/ROB-1/2",1,0,39,39,39,39,182,0.00
"GET","/api/cart/update/anonymous-34608/HAL-1/2",1,0,96,96,96,96,100,0.00
"GET","/api/cart/update/anonymous-34609/K9/2",1,0,110,109,109,109,175,0.00
"GET","/api/cart/update/anonymous-34610/C3P0/2",1,0,11,11,11,11,178,0.00
"GET","/api/cart/update/anonymous-34611/EVE-1/2",1,0,13,13,13,13,184,0.00
"GET","/api/cart/update/anonymous-34612/K9/2",1,0,12,12,12,12,172,0.00
"GET","/api/cart/update/anonymous-34613/RD-10/2",1,0,86,86,86,86,181,0.00
"GET","/api/cart/update/anonymous-34614/RD-10/2",1,0,10,10,10,10,181,0.00
"GET","/api/cart/update/anonymous-34615/STAN-1/2",1,0,78,78,78,78,172,0.00
"GET","/api/cart/update/anonymous-34616/RD-10/2",1,0,19,19,19,19,183,0.00
"GET","/api/cart/update/anonymous-34617/K9/2",1,0,13,13,13,13,175,0.00
"GET","/api/cart/update/anonymous-34618/C3P0/2",1,0,16,16,16,16,166,0.00
"GET","/api/cart/update/anonymous-34619/EVE-1/2",1,0,86,86,86,86,184,0.00
"GET","/api/cart/update/anonymous-34620/R2D2/2",1,0,13,13,13,13,167,0.00
"GET","/api/cart/update/anonymous-34621/K9/2",1,0,13,13,13,13,176,0.00
"GET","/api/cart/update/anonymous-34622/K9/2",1,0,110,107,107,107,162,0.00
"GET","/api/cart/update/anonymous-34623/ROB-1/2",1,0,14,14,14,14,169,0.00
"GET","/api/cart/update/anonymous-34624/RD-10/2",1,0,12,12,12,12,183,0.00
"GET","/api/cart/update/anonymous-34625/HAL-1/2",1,0,14,14,14,14,160,0.00
"GET","/api/cart/update/anonymous-34626/RD-10/2",1,0,14,14,14,14,182,0.00
"GET","/api/cart/update/anonymous-34627/HAL-1/2",1,0,14,14,14,14,166,0.00
"GET","/api/cart/update/anonymous-34628/C3P0/2",1,0,12,12,12,12,179,0.00
"GET","/api/cart/update/anonymous-34629/K9/2",1,0,12,12,12,12,176,0.00
"GET","/api/cart/update/anonymous-34630/RD-10/2",1,0,13,13,13,13,181,0.00
"GET","/api/cart/update/anonymous-34631/R2D2/2",1,0,13,13,13,13,167,0.00
"GET","/api/cart/update/anonymous-34632/RD-10/2",1,0,12,12,12,12,181,0.00
"GET","/api/cart/update/anonymous-34633/HAL-1/2",1,0,13,13,13,13,180,0.00
"GET","/api/cart/update/anonymous-34634/ROB-1/2",1,0,100,102,102,102,103,0.00
"GET","/api/cart/update/anonymous-34635/C3P0/2",1,0,17,17,17,17,166,0.00
"GET","/api/cart/update/anonymous-34636/R2D2/2",1,0,16,16,16,16,167,0.00
"GET","/api/cart/update/anonymous-34637/R2D2/2",1,0,13,13,13,13,180,0.00
"GET","/api/cart/update/anonymous-34638/RD-10/2",1,0,100,102,102,102,183,0.00
"GET","/api/cart/update/anonymous-34639/C3P0/2",1,0,100,103,103,103,178,0.00
"GET","/api/cart/update/anonymous-34640/HAL-1/2",1,0,13,13,13,13,169,0.00
"GET","/api/cart/update/anonymous-34641/EVE-1/2",1,0,13,13,13,13,169,0.00
"GET","/api/cart/update/anonymous-34642/HAL-1/2",1,0,96,96,96,96,100,0.00
"GET","/api/cart/update/anonymous-34643/R2D2/2",1,0,15,15,15,15,177,0.00
"GET","/api/cart/update/anonymous-34644/C3P0/2",1,0,13,13,13,13,114,0.00
"GET","/api/cart/update/anonymous-34645/HAL-1/2",1,0,12,12,12,12,180,0.00
"GET","/api/cart/update/anonymous-34646/ROB-1/2",1,0,17,17,17,17,182,0.00
"GET","/api/cart/update/anonymous-34647/ROB-1/2",1,0,13,13,13,13,169,0.00
"GET","/api/cart/update/anonymous-34648/HAL-1/2",1,0,12,12,12,12,181,0.00
"GET","/api/cart/update/anonymous-34649/C3P0/2",1,0,13,13,13,13,114,0.00
"GET","/api/cart/update/anonymous-34650/HHGTTG/2",1,0,34,34,34,34,181,0.00
"GET","/api/cart/update/anonymous-34651/R2D2/2",1,0,18,18,18,18,177,0.00
"GET","/api/cart/update/anonymous-34652/K9/2",1,0,56,56,56,56,159,0.00
"GET","/api/cart/update/anonymous-34653/HHGTTG/2",1,0,11,11,11,11,158,0.00
"GET","/api/cart/update/anonymous-34654/R2D2/2",1,0,12,12,12,12,164,0.00
"GET","/api/cart/update/anonymous-34655/HAL-1/2",1,0,12,12,12,12,169,0.00
"GET","/api/cart/update/anonymous-34656/HHGTTG/2",1,0,11,11,11,11,97,0.00
"GET","/api/cart/update/anonymous-34657/RD-10/2",1,0,18,18,18,18,182,0.00
"GET","/api/cart/update/anonymous-34658/R2D2/2",1,0,12,12,12,12,174,0.00
"GET","/api/cart/update/anonymous-34659/STAN-1/2",1,0,92,92,92,92,177,0.00
"GET","/api/cart/update/anonymous-34660/C3P0/2",1,0,90,90,90,90,174,0.00
"GET","/api/cart/update/anonymous-34661/C3P0/2",1,0,18,18,18,18,166,0.00
"GET","/api/cart/update/anonymous-34662/EVE-1/2",1,0,13,13,13,13,169,0.00
"GET","/api/cart/update/anonymous-34663/STAN-1/2",1,0,14,14,14,14,180,0.00
"GET","/api/cart/update/anonymous-34664/RD-10/2",1,0,13,13,13,13,166,0.00
"GET","/api/cart/update/anonymous-34665/RD-10/2",1,0,12,12,12,12,182,0.00
"GET","/api/cart/update/anonymous-34666/HAL-1/2",1,0,12,12,12,12,179,0.00
"GET","/api/cart/update/anonymous-34667/HHGTTG/2",1,0,14,14,14,14,179,0.00
"GET","/api/cart/update/anonymous-34668/HAL-1/2",1,0,11,11,11,11,166,0.00
"GET","/api/cart/update/anonymous-34669/ROB-1/2",1,0,12,12,12,12,169,0.00
"GET","/api/cart/update/anonymous-34670/ROB-1/2",1,0,11,11,11,11,184,0.00
"GET","/api/cart/update/anonymous-34671/STAN-1/2",1,0,12,12,12,12,180,0.00
"GET","/api/cart/update/anonymous-34672/ROB-1/2",1,0,17,17,17,17,163,0.00
"GET","/api/cart/update/anonymous-34673/R2D2/2",1,0,13,13,13,13,180,0.00
"GET","/api/cart/update/anonymous-34674/HAL-1/2",1,0,12,12,12,12,179,0.00
"GET","/api/cart/update/anonymous-34675/K9/2",1,0,63,63,63,63,175,0.00
"GET","/api/cart/update/anonymous-34676/ROB-1/2",1,0,17,17,17,17,171,0.00
"GET","/api/cart/update/anonymous-34677/C3P0/2",1,0,48,48,48,48,166,0.00
"GET","/api/cart/update/anonymous-34678/K9/2",1,0,12,12,12,12,173,0.00
"GET","/api/cart/update/anonymous-34679/C3P0/2",1,0,12,12,12,12,114,0.00
"GET","/api/cart/update/anonymous-34680/STAN-1/2",1,0,11,11,11,11,179,0.00
"GET","/api/cart/update/anonymous-34681/EVE-1/2",1,0,12,12,12,12,176,0.00
"GET","/api/cart/update/anonymous-34682/STAN-1/2",1,0,12,12,12,12,183,0.00
"GET","/api/cart/update/anonymous-34683/STAN-1/2",1,0,12,12,12,12,172,0.00
"GET","/api/cart/update/anonymous-34684/STAN-1/2",1,0,12,12,12,12,179,0.00
"GET","/api/cart/update/anonymous-34685/K9/2",1,0,12,12,12,12,159,0.00
"GET","/api/cart/update/anonymous-34686/STAN-1/2",1,0,13,13,13,13,165,0.00
"GET","/api/cart/update/anonymous-34687/K9/2",1,0,12,12,12,12,173,0.00
"GET","/api/cart/update/anonymous-34688/RD-10/2",1,0,84,84,84,84,117,0.00
"GET","/api/cart/update/anonymous-34689/K9/2",1,0,12,12,12,12,163,0.00
"GET","/api/cart/update/anonymous-34690/R2D2/2",1,0,13,13,13,13,167,0.00
"GET","/api/cart/update/anonymous-34691/RD-10/2",1,0,12,12,12,12,166,0.00
"GET","/api/cart/update/anonymous-34692/C3P0/2",1,0,12,12,12,12,174,0.00
"GET","/api/cart/update/anonymous-34693/EVE-1/2",1,0,12,12,12,12,169,0.00
"GET","/api/cart/update/anonymous-34694/ROB-1/2",1,0,38,38,38,38,183,0.00
"GET","/api/cart/update/anonymous-34695/HHGTTG/2",1,0,18,18,18,18,158,0.00
"GET","/api/cart/update/anonymous-34696/STAN-1/2",1,0,16,16,16,16,165,0.00
"GET","/api/cart/update/anonymous-34697/C3P0/2",1,0,20,20,20,20,166,0.00
"GET","/api/cart/update/anonymous-34698/ROB-1/2",1,0,13,13,13,13,169,0.00
"GET","/api/cart/update/anonymous-34699/R2D2/2",1,0,40,40,40,40,167,0.00
"GET","/api/cart/update/anonymous-34700/ROB-1/2",1,0,14,14,14,14,103,0.00
"GET","/api/cart/update/anonymous-34701/STAN-1/2",1,0,13,13,13,13,172,0.00
"GET","/api/cart/update/anonymous-34702/ROB-1/2",1,0,13,13,13,13,103,0.00
"GET","/api/cart/update/anonymous-34703/HHGTTG/2",1,0,12,12,12,12,177,0.00
"GET","/api/cart/update/anonymous-34704/EVE-1/2",1,0,14,14,14,14,182,0.00
"GET","/api/cart/update/anonymous-34705/EVE-1/2",1,0,12,12,12,12,167,0.00
"GET","/api/cart/update/anonymous-34706/ROB-1/2",1,0,12,12,12,12,184,0.00
"GET","/api/cart/update/anonymous-34707/K9/2",1,0,15,15,15,15,159,0.00
"GET","/api/cart/update/anonymous-34708/C3P0/2",1,0,45,45,45,45,179,0.00
"GET","/api/cart/update/anonymous-34709/R2D2/2",1,0,12,12,12,12,114,0.00
"GET","/api/cart/update/anonymous-34710/RD-10/2",1,0,65,65,65,65,181,0.00
"GET","/api/cart/update/anonymous-34711/EVE-1/2",1,0,12,12,12,12,182,0.00
"GET","/api/cart/update/anonymous-34712/ROB-1/2",1,0,14,14,14,14,103,0.00
"GET","/api/cart/update/anonymous-34713/K9/2",1,0,34,34,34,34,173,0.00
"GET","/api/cart/update/anonymous-34714/HHGTTG/2",1,0,12,12,12,12,177,0.00
"GET","/api/cart/update/anonymous-34715/STAN-1/2",1,0,12,12,12,12,183,0.00
"GET","/api/cart/update/anonymous-34716/RD-10/2",1,0,13,13,13,13,186,0.00
"GET","/api/cart/update/anonymous-34717/RD-10/2",1,0,12,12,12,12,166,0.00
"GET","/api/cart/update/anonymous-34718/STAN-1/2",1,0,13,13,13,13,172,0.00
"GET","/api/cart/update/anonymous-34719/ROB-1/2",1,0,37,37,37,37,184,0.00
"GET","/api/cart/update/anonymous-34720/RD-10/2",1,0,60,60,60,60,177,0.00
"GET","/api/cart/update/anonymous-34721/HHGTTG/2",1,0,12,12,12,12,178,0.00
"GET","/api/cart/update/anonymous-34722/ROB-1/2",1,0,13,13,13,13,182,0.00
"GET","/api/cart/update/anonymous-34723/R2D2/2",1,0,250,253,253,253,180,0.00
"GET","/api/cart/update/anonymous-34724/RD-10/2",1,0,13,13,13,13,117,0.00
"GET","/api/cart/update/anonymous-34725/EVE-1/2",1,0,50,50,50,50,184,0.00
"GET","/api/cart/update/anonymous-34726/HAL-1/2",1,0,40,40,40,40,178,0.00
"GET","/api/cart/update/anonymous-34727/HHGTTG/2",1,0,47,47,47,47,177,0.00
"GET","/api/cart/update/anonymous-34728/R2D2/2",1,0,67,67,67,67,167,0.00
"GET","/api/cart/update/anonymous-34729/HHGTTG/2",1,0,11,11,11,11,181,0.00
"GET","/api/cart/update/anonymous-34730/R2D2/2",1,0,12,12,12,12,167,0.00
"GET","/api/cart/update/anonymous-34731/RD-10/2",1,0,49,49,49,49,182,0.00
"GET","/api/cart/update/anonymous-34732/HHGTTG/2",1,0,12,12,12,12,178,0.00
"GET","/api/cart/update/anonymous-34733/HHGTTG/2",1,0,49,49,49,49,169,0.00
"GET","/api/cart/update/anonymous-34734/EVE-1/2",1,0,12,12,12,12,184,0.00
"GET","/api/cart/update/anonymous-34735/HHGTTG/2",1,0,11,11,11,11,97,0.00
"GET","/api/cart/update/anonymous-34736/HAL-1/2",1,0,12,12,12,12,179,0.00
"GET","/api/cart/update/anonymous-34737/HAL-1/2",1,0,13,13,13,13,169,0.00
"GET","/api/cart/update/anonymous-34738/ROB-1/2",1,0,13,13,13,13,182,0.00
"GET","/api/cart/update/anonymous-34739/R2D2/2",1,0,16,16,16,16,164,0.00
"GET","/api/cart/update/anonymous-34740/STAN-1/2",1,0,13,13,13,13,113,0.00
"GET","/api/cart/update/anonymous-34741/C3P0/2",1,0,12,12,12,12,183,0.00
"GET","/api/cart/update/anonymous-34742/EVE-1/2",1,0,12,12,12,12,184,0.00
"GET","/api/cart/update/anonymous-34743/R2D2/2",1,0,11,11,11,11,180,0.00
"GET","/api/cart/update/anonymous-34744/C3P0/2",1,0,12,12,12,12,114,0.00
"GET","/api/cart/update/anonymous-34745/C3P0/2",1,0,14,14,14,14,180,0.00
"GET","/api/cart/update/anonymous-34746/EVE-1/2",1,0,59,59,59,59,116,0.00
"GET","/api/cart/update/anonymous-34747/K9/2",1,0,11,11,11,11,163,0.00
"GET","/api/cart/update/anonymous-34748/R2D2/2",1,0,14,14,14,14,183,0.00
"GET","/api/cart/update/anonymous-34749/RD-10/2",1,0,94,94,94,94,183,0.00
"GET","/api/cart/update/anonymous-34750/STAN-1/2",1,0,13,13,13,13,177,0.00
"GET","/api/cart/update/anonymous-34751/HHGTTG/2",1,0,13,13,13,13,158,0.00
"GET","/api/cart/update/anonymous-34752/STAN-1/2",1,0,12,12,12,12,177,0.00
"GET","/api/cart/update/anonymous-34753/RD-10/2",1,0,30,30,30,30,182,0.00
"GET","/api/cart/update/anonymous-34754/HHGTTG/2",1,0,99,99,99,99,169,0.00
"GET","/api/cart/update/anonymous-34755/RD-10/2",1,0,12,12,12,12,117,0.00
"GET","/api/cart/update/anonymous-34756/HHGTTG/2",1,0,110,110,110,110,181,0.00
"GET","/api/cart/update/anonymous-34757/RD-10/2",1,0,100,104,104,104,181,0.00
"GET","/api/cart/update/anonymous-34758/HHGTTG/2",1,0,18,18,18,18,181,0.00
"GET","/api/cart/update/anonymous-34759/K9/2",1,0,13,13,13,13,176,0.00
"GET","/api/cart/update/anonymous-34760/RD-10/2",1,0,11,11,11,11,182,0.00
"GET","/api/cart/update/anonymous-34761/HHGTTG/2",1,0,36,36,36,36,179,0.00
"GET","/api/cart/update/anonymous-34762/K9/2",1,0,11,11,11,11,93,0.00
"GET","/api/cart/update/anonymous-34763/EVE-1/2",1,0,12,12,12,12,184,0.00
"GET","/api/cart/update/anonymous-34764/HAL-1/2",1,0,12,12,12,12,181,0.00
"GET","/api/cart/update/anonymous-34765/RD-10/2",1,0,37,37,37,37,186,0.00
"GET","/api/cart/update/anonymous-34766/ROB-1/2",1,0,85,85,85,85,182,0.00
"GET","/api/cart/update/anonymous-34767/EVE-1/2",1,0,53,53,53,53,167,0.00
"GET","/api/cart/update/anonymous-34768/ROB-1/2",1,0,13,13,13,13,183,0.00
"GET","/api/cart/update/anonymous-34769/ROB-1/2",1,0,110,112,112,112,182,0.00
"GET","/api/cart/update/anonymous-34770/HHGTTG/2",1,0,12,12,12,12,169,0.00
"GET","/api/cart/update/anonymous-34771/K9/2",1,0,12,12,12,12,159,0.00
"GET","/api/cart/update/anonymous-34772/HHGTTG/2",1,0,54,54,54,54,177,0.00
"GET","/api/cart/update/anonymous-34773/K9/2",1,0,13,13,13,13,93,0.00
"GET","/api/cart/update/anonymous-34774/STAN-1/2",1,0,10,10,10,10,183,0.00
"GET","/api/cart/update/anonymous-34775/R2D2/2",1,0,12,12,12,12,177,0.00
"GET","/api/cart/update/anonymous-34776/K9/2",1,0,20,20,20,20,176,0.00
"GET","/api/cart/update/anonymous-34777/ROB-1/2",1,0,16,16,16,16,103,0.00
"GET","/api/cart/update/anonymous-34778/STAN-1/2",1,0,14,14,14,14,177,0.00
"GET","/api/cart/update/anonymous-34779/K9/2",1,0,15,15,15,15,173,0.00
"GET","/api/cart/update/anonymous-34780/HHGTTG/2",1,0,15,15,15,15,181,0.00
"GET","/api/cart/update/anonymous-34781/C3P0/2",1,0,12,12,12,12,178,0.00
"GET","/api/cart/update/anonymous-34782/C3P0/2",1,0,37,37,37,37,180,0.00
"GET","/api/cart/update/anonymous-34783/HAL-1/2",1,0,11,11,11,11,178,0.00
"GET","/api/cart/update/anonymous-34784/K9/2",1,0,13,13,13,13,163,0.00
"GET","/api/cart/update/anonymous-34785/ROB-1/2",1,0,13,13,13,13,182,0.00
"GET","/api/cart/update/anonymous-34786/K9/2",1,0,12,12,12,12,173,0.00
"GET","/api/cart/update/anonymous-34787/ROB-1/2",1,0,13,13,13,13,182,0.00
"GET","/api/cart/update/anonymous-34788/HAL-1/2",1,0,11,11,11,11,166,0.00
"GET","/api/cart/update/anonymous-34789/HAL-1/2",1,0,190,192,192,192,178,0.00
"GET","/api/cart/update/anonymous-34790/HHGTTG/2",1,0,13,13,13,13,158,0.00
"GET","/api/cart/update/anonymous-34792/K9/2",1,0,12,12,12,12,175,0.00
"GET","/api/cart/update/anonymous-34793/C3P0/2",1,0,12,12,12,12,183,0.00
"GET","/api/cart/update/anonymous-34794/R2D2/2",1,0,50,50,50,50,180,0.00
"GET","/api/cart/update/anonymous-34795/ROB-1/2",1,0,26,26,26,26,181,0.00
"GET","/api/cart/update/anonymous-34796/K9/2",1,0,18,18,18,18,162,0.00
"GET","/api/cart/update/anonymous-34797/HAL-1/2",1,0,15,15,15,15,100,0.00
"GET","/api/cart/update/anonymous-34798/R2D2/2",1,0,14,14,14,14,167,0.00
"GET","/api/cart/update/anonymous-34799/RD-10/2",1,0,12,12,12,12,181,0.00
"GET","/api/cart/update/anonymous-34800/EVE-1/2",1,0,60,60,60,60,169,0.00
"GET","/api/cart/update/anonymous-34801/ROB-1/2",1,0,13,13,13,13,163,0.00
"GET","/api/cart/update/anonymous-34802/K9/2",1,0,13,13,13,13,175,0.00
"GET","/api/cart/update/anonymous-34803/C3P0/2",1,0,12,12,12,12,178,0.00
"GET","/api/cart/update/anonymous-34804/STAN-1/2",1,0,12,12,12,12,172,0.00
"GET","/api/cart/update/anonymous-34805/HAL-1/2",1,0,12,12,12,12,179,0.00
"GET","/api/cart/update/anonymous-34806/HHGTTG/2",1,0,170,166,166,166,169,0.00
"GET","/api/cart/update/anonymous-34810/R2D2/2",1,0,14,14,14,14,183,0.00
"GET","/api/cart/update/anonymous-34811/RD-10/2",1,0,14,14,14,14,183,0.00
"GET","/api/cart/update/anonymous-34812/K9/2",1,0,12,12,12,12,172,0.00
"GET","/api/cart/update/anonymous-34816/ROB-1/2",1,0,43,43,43,43,184,0.00
"GET","/api/cart/update/anonymous-34817/R2D2/2",1,0,12,12,12,12,180,0.00
"GET","/api/cart/update/anonymous-34819/EVE-1/2",1,0,13,13,13,13,167,0.00
"GET","/api/cart/update/anonymous-34827/K9/2",1,0,13,13,13,13,172,0.00
"GET","/api/cart/update/anonymous-34828/ROB-1/2",1,0,14,14,14,14,169,0.00
"GET","/api/cart/update/anonymous-34830/C3P0/2",1,0,49,49,49,49,166,0.00
"GET","/api/cart/update/anonymous-34833/K9/2",1,0,11,11,11,11,172,0.00
"GET","/api/cart/update/anonymous-34837/STAN-1/2",1,0,29,29,29,29,183,0.00
"GET","/api/cart/update/anonymous-34840/HAL-1/2",1,0,210,211,211,211,177,0.00
